"","ID","StudyID","Study.name","N","g","se","var","r","var_HS","comparison","age","type","Notes","Test","Model"
"1200",1200,164,"Tierney, Krizman, and Kraus (2015) - M1",40,0.490066225165563,0.323145557946482,0.104423051620543,0.237992570019236,0.133286088706517,"Active","children","music",NA,"Phonological awareness",3
"1201",1201,164,"Tierney, Krizman, and Kraus (2015) - M2",40,0.264635761589404,0.319658312544956,0.102181436779089,0.131174559889685,0.125032892381278,"Active","children","music",NA,"Phonological memory",3
"1202",1202,164,"Tierney, Krizman, and Kraus (2015) - M3",40,-0.0980132450331126,0.318410568478583,0.101385290118854,-0.0489478799504593,0.118028553562289,"Active","children","music",NA,"Phonological awareness",3
"1203",1203,165,"Yazejian and Peisner-Feinberg (2009) - M1",181,-0.238993006993007,0.149399371341284,0.022320172157171,-0.118652363144148,0.024494258552402,"Non-Active","children","music",NA,"Phoneme deletion",3
"1204",1204,165,"Yazejian and Peisner-Feinberg (2009) - M2",181,0.0298741258741259,0.148872793999533,0.0221631087932274,0.0149353968681118,0.0249379403553543,"Non-Active","children","music",NA,"Rhyming",3
"1205",1205,166,"Sala et al., 2015",560,0.333864131376791,0.0851417570840101,0.00724911879935258,0.164653683485997,0.00845416737612235,"Non-Active","children","chess",NA,"PISA",3
"1206",1206,167,"Sala & Gobet, 2017 - S1",135,-0.230015469868483,0.173027668257646,0.029938573982678,-0.114254606894956,0.0330092823473166,"Active","children","chess",NA,"TIMSS",3
"1207",1207,167,"Sala & Gobet, 2017 - S2",151,-0.354680854038302,0.164317273916821,0.0270001665074557,-0.174615880524732,0.0295239736815644,"Non-Active","children","chess",NA,"TIMSS",3
"1208",1208,167,"Sala & Gobet, 2017 - S3",35,0.465217099521319,0.345276254595479,0.119215691987482,0.226560074608877,0.153127338049611,"Active","children","chess",NA,"TIMSS",3
"1209",1209,167,"Sala & Gobet, 2017 - S4",35,-0.407555450064954,0.344168305801179,0.118451822718054,-0.199674122588999,0.136688779401664,"Non-Active","children","chess",NA,"TIMSS",3
"1210",1210,168,"Trinchero & Sala, 2016 - S1",711,0.36211297892198,0.0756459526185691,0.0057223101475708,0.178159867304888,0.00669959570257159,"Non-Active","children","chess",NA,"PISA",3
"1211",1211,168,"Trinchero & Sala, 2016 - S2",611,0.0703101442111274,0.0809695260061155,0.00655606414165501,0.035133368511412,0.00735167954466027,"Non-Active","children","chess",NA,"PISA",3
"1212",1212,169,"Hong & Bart, 2007 - M1",38,-0.377710527008937,0.329609765201694,0.108642597316316,-0.18557487161367,0.124660013474184,"Non-Active","children","chess",NA,"TONI-3",3
"1213",1213,169,"Hong & Bart, 2007 - M2",38,-0.119872483682962,0.326891467098403,0.106858031261747,-0.0598288749581804,0.124594969628367,"Non-Active","children","chess",NA,"RPM",3
"1214",1214,170,"Forrest et al., 2005",36,0.21682643523418,0.336687234824046,0.113358294093462,0.107781666015258,0.138736411322898,"Active","children","chess",NA,"Neale Analysis of Reading Ability : Comprehension",3
"1215",1215,170,"Forrest et al., 2005",36,0.177871055914567,0.336350712515068,0.113131801809394,0.0885858817179058,0.137589063236364,"Active","children","chess",NA,"Neale Analysis of Reading Ability : Accuracy",3
"1216",1216,170,"Forrest et al., 2005",36,0.197237345435514,0.336509750113709,0.113238811921591,0.0981425776817342,0.1381468106253,"Active","children","chess",NA,"Spelling : Schonell Graded Word Spelling Test, Form A",3
"1217",1217,170,"Forrest et al., 2005",36,-0.083786812071494,0.335811203876629,0.112769164649071,-0.0418566916879397,0.132504413002904,"Active","children","chess",NA,"Arithmetic: Arithmetic Subtest (Wechsler Intelligence Scale for Children)",3
"1218",1218,171,"Gliga & Flesner, 2014",38,0.202247496977872,0.327455526883806,0.107227122086751,0.100610634129328,0.130351711725364,"Active","children","chess",NA,"Digit memory",3
"1219",1219,171,"Gliga & Flesner, 2014",38,-0.761198876473444,0.338700176200337,0.114717809358139,-0.355707255283172,0.132442417151156,"Active","children","chess",NA,"Auditory words memory",3
"1220",1220,171,"Gliga & Flesner, 2014",38,0.432587903993168,0.330546704696903,0.109261123985981,0.211405377445104,0.138444908289098,"Active","children","chess",NA,"Resistance to monotony",3
"1221",1221,171,"Gliga & Flesner, 2014",38,0.202905247222858,0.327461186849734,0.107230828893037,0.10093451234198,0.1303701012554,"Active","children","chess",NA,"Short-term focused attention",3
"1222",1222,171,"Gliga & Flesner, 2014",38,-0.232762242823066,0.327737339002779,0.107411763376622,-0.115600872765575,0.12411209863094,"Active","children","chess",NA,"Minute focused attention",3
"1223",1223,172,"Pearson 2009",53,0.169683261910047,0.276532605032655,0.0764702816461466,0.0845379202095297,0.0905795686307319,"Non-Active","children","chess",NA,"Culture Fair Intelligence Test",3
"1224",1224,173,"Romano_2011",1788,0.372215049712947,0.0477131883649102,0.00227654834394541,0.182965892386175,0.00266483092357078,"Non-Active","children","chess",NA,"INVALSI",3
"1225",1225,174,"Jerrim et al., 2017",3865,0,0.0321723910568782,0.00103506274631669,0,0.00114764004672394,"Non-Active","children","chess",NA,"Key 2 mathematics",3
"1226",1226,175,"Adams_2013_S1",42,-0.637735848286556,0.318542926485718,0.101469596014086,-0.3037971825447,0.115649829235746,"Active","adults","action video",NA,"Interception task",3
"1227",1227,175,"Adams_2013_S1",42,-0.480754716690519,0.315074820098837,0.0992721422603148,-0.233719861809584,0.112911709712322,"Active","adults","action video",NA,"Mental rotation task (RT)",3
"1228",1228,175,"Adams_2013_S1",42,0.0980391163990846,0.310644239512455,0.0964998435422713,0.0489607691602676,0.114645686603679,"Active","adults","action video",NA,"Mental rotation task (Accuracy)",3
"1229",1229,175,"Adams_2013_S1",42,-0.0294372741437958,0.310468027547726,0.0963903961293753,-0.0147170430208032,0.112665667074546,"Active","adults","action video",NA,"Paper folding",3
"1230",1230,175,"Adams_2013_S1",42,-0.323773584919548,0.312556423110601,0.0976915176276928,-0.159806287090505,0.111542649947979,"Active","adults","action video",NA,"Race task (RT)",3
"1231",1231,175,"Adams_2013_S1",42,0.215849056298286,0.311388258082366,0.0969626472715699,0.107301429679012,0.117278261664312,"Active","adults","action video",NA,"Race task (Accuracy)",3
"1232",1232,175,"Adams_2013_S2",41,0.166720400352497,0.314826503370551,0.0991157272245273,0.0830720691548542,0.119149465252726,"Non-Active","adults","action video",NA,"Interception task",3
"1233",1233,175,"Adams_2013_S2",41,0.0196138839445223,0.314267168485571,0.098763853187938,0.00980647040950658,0.116305447132578,"Non-Active","adults","action video",NA,"Mental rotation task (RT)",3
"1234",1234,175,"Adams_2013_S2",41,-0.117692621208169,0.314542090548093,0.098936726726365,-0.0587446853662714,0.114766657666796,"Non-Active","adults","action video",NA,"Mental rotation task (Accuracy)",3
"1235",1235,175,"Adams_2013_S2",41,0.0490475878313639,0.314308441200883,0.0987897962101291,0.0245164227336185,0.116775532020476,"Non-Active","adults","action video",NA,"Paper folding",3
"1236",1236,175,"Adams_2013_S2",41,-0.156903225246287,0.314761724600204,0.0990749432732948,-0.0782113000114913,0.114524978365231,"Non-Active","adults","action video",NA,"Race task (RT)",3
"1237",1237,175,"Adams_2013_S2",41,0.0490475878313639,0.314308441200883,0.0987897962101291,0.0245164227336185,0.116775532020476,"Non-Active","adults","action video",NA,"Race task (Accuracy)",3
"1238",1238,176,"Bejjanki_et_al._2014 (exp2)",26,1.12336842173533,0.428028050441472,0.183208011964728,0.489720833761471,0.282614665129527,"Active","adults","action video",NA,"Orientation identification task (contrast threeshold)",3
"1239",1239,177,"Blacker_et_al._2014",27,0.145474204510502,0.389022964646373,0.151338867022253,0.0725454478225085,0.188560369614842,"Active","adults","action video",NA,"Anti-saccade task",3
"1240",1240,177,"Blacker_et_al._2014",30,0.778378377517487,0.382647728498449,0.146419284125023,0.362689337846866,0.204541776630647,"Active","adults","action video",NA,"Change detenction task",3
"1241",1241,177,"Blacker_et_al._2014",30,0.126558706413222,0.368592101412547,0.135860137223717,0.0631530384149697,0.166751891045811,"Active","adults","action video",NA,"Color Wheel",3
"1242",1242,177,"Blacker_et_al._2014",30,-0.389189188903996,0.371866749616169,0.138284879470095,-0.191011673083719,0.161941338424356,"Active","adults","action video",NA,"Immediate free recall task",3
"1243",1243,177,"Blacker_et_al._2014",32,-0.604369747643932,0.364786605705212,0.13306926770193,-0.289266086691822,0.154880046658296,"Active","adults","action video",NA,"Stroop task",3
"1244",1244,177,"Blacker_et_al._2014",30,0.0681498626902652,0.368315831604704,0.135656551810665,0.0340551663378318,0.165094065398027,"Active","adults","action video",NA,"Symmetry span",3
"1245",1245,178,"Boot_2007_S1",39,-0.372244898324347,0.325213040349345,0.105763521613265,-0.18298007352153,0.121147631200954,"Non-Active","adults","action video",NA,"Attentional blink",3
"1246",1246,178,"Boot_2007_S1",38,-0.146872994938487,0.327044665349489,0.106958213133559,-0.0732392762630867,0.124407008091372,"Non-Active","adults","action video",NA,"Corsi block task",3
"1247",1247,178,"Boot_2007_S1",38,0,0.326585602832179,0.106658155977258,0,0.12597963918531,"Non-Active","adults","action video",NA,"Enumeration",3
"1248",1248,178,"Boot_2007_S1",39,-0.235102041580096,0.323475398070155,0.104636333156645,-0.116747167883342,0.120659107476506,"Non-Active","adults","action video",NA,"Mental rotation task (RT)",3
"1249",1249,178,"Boot_2007_S1",39,-0.244897960007426,0.323573739298686,0.104699964763734,-0.121541190855282,0.120656199597666,"Non-Active","adults","action video",NA,"Mental rotation task (Accuracy)",3
"1250",1250,178,"Boot_2007_S1",37,0.234820144647746,0.332217795587947,0.110368663705315,0.11660908786245,0.135178346179318,"Non-Active","adults","action video",NA,"Multiple object tracking",3
"1251",1251,178,"Boot_2007_S1",36,0.048904173831857,0.335709669563255,0.11270098223827,0.0244447801852434,0.134512497569735,"Non-Active","adults","action video",NA,"O-span",3
"1252",1252,178,"Boot_2007_S1",39,-0.146958635168772,0.322770200079503,0.104180602059362,-0.0732817521112354,0.120946869633681,"Non-Active","adults","action video",NA,"Spatial n-back (Accuracy)",3
"1253",1253,178,"Boot_2007_S1",39,-0.0686134671983623,0.322415953040943,0.1039520467753,-0.0342865627137073,0.121597903298106,"Non-Active","adults","action video",NA,"Spatial n-back (RT)",3
"1254",1254,178,"Boot_2007_S1",37,-0.283741006251443,0.332763649480281,0.110731646415436,-0.140463969291802,0.12781330961446,"Non-Active","adults","action video",NA,"Task switching (RT)",3
"1255",1255,178,"Boot_2007_S1",37,-0.264172661362874,0.332533058286462,0.110578234853348,-0.130948950152345,0.127776252828582,"Non-Active","adults","action video",NA,"Task switching (Accuracy)",3
"1256",1256,178,"Boot_2007_S1",38,0.283916082972701,0.328297730474211,0.107779399834518,0.140548928207371,0.132841771776761,"Non-Active","adults","action video",NA,"UFOV",3
"1257",1257,178,"Boot_2007_S1",39,0.0839853716402568,0.32246517804134,0.103983791049233,0.0419557100647861,0.12393390400051,"Non-Active","adults","action video",NA,"Visual STM task",3
"1258",1258,178,"Boot_2007_S2",40,0.107781092264978,0.318452155646397,0.101411775435837,0.0538124619513968,0.121053936553114,"Active","adults","action video",NA,"Attentional blink",3
"1259",1259,178,"Boot_2007_S2",39,0.568163264762474,0.329024074639248,0.108256841692213,0.273268832986039,0.140688580018418,"Active","adults","action video",NA,"Corsi block task",3
"1260",1260,178,"Boot_2007_S2",39,0.13708537085269,0.322711403912289,0.10414265021504,0.0683822403599282,0.125077753065111,"Active","adults","action video",NA,"Enumeration",3
"1261",1261,178,"Boot_2007_S2",40,-0.499867549125078,0.323343301682968,0.104550890743243,-0.242475154812245,0.119302840285628,"Active","adults","action video",NA,"Mental rotation task (RT)",3
"1262",1262,178,"Boot_2007_S2",40,0.245033113406989,0.319452344572192,0.102049800452671,0.121607274899471,0.124456496632923,"Active","adults","action video",NA,"Mental rotation task (Accuracy)",3
"1263",1263,178,"Boot_2007_S2",40,-0.166633233883159,0.318786073873214,0.101624560895498,-0.0830289360573527,0.117573603548342,"Active","adults","action video",NA,"Multiple object tracking",3
"1264",1264,178,"Boot_2007_S2",37,0.450071942612158,0.335377507793132,0.112478072733532,0.219545597669589,0.143330839438911,"Active","adults","action video",NA,"O-span",3
"1265",1265,178,"Boot_2007_S2",40,0,0.318211748247846,0.101258716722951,0,0.119158741350751,"Active","adults","action video",NA,"Spatial n-back (Accuracy)",3
"1266",1266,178,"Boot_2007_S2",40,-0.0979392293726973,0.318410268403454,0.10138509902476,-0.0489110049408156,0.118029193827686,"Active","adults","action video",NA,"Spatial n-back (RT)",3
"1267",1267,178,"Boot_2007_S2",38,-0.117497694157953,0.326879473603514,0.106850190263311,-0.0586477250857183,0.124613681508711,"Active","adults","action video",NA,"Task switching (RT)",3
"1268",1268,178,"Boot_2007_S2",38,-0.215384615079785,0.327572034549798,0.107303437819094,-0.10707319957015,0.124134561186945,"Active","adults","action video",NA,"Task switching (Accuracy)",3
"1269",1269,178,"Boot_2007_S2",39,-0.205714285706328,0.323204303162633,0.104461021582843,-0.102317329059554,0.120702725666369,"Active","adults","action video",NA,"UFOV",3
"1270",1270,178,"Boot_2007_S2",40,-0.0281428952087175,0.318228144819416,0.101269152155207,-0.0140700546982298,0.118776392531061,"Active","adults","action video",NA,"Visual STM task",3
"1271",1271,178,"Boot_2007_S3",43,-0.0196328835092086,0.306784669767769,0.0941168336045188,-0.00981596882020863,0.109965578750266,"Active","adults","action video",NA,"Attentional blink",3
"1272",1272,178,"Boot_2007_S3",42,0.18646642270757,0.311150611839645,0.0968147032481854,0.0928306224076048,0.116549505818581,"Active","adults","action video",NA,"Corsi block task",3
"1273",1273,178,"Boot_2007_S3",42,0.137300913888622,0.310830312185921,0.0966154829735972,0.0684892556508733,0.115437363743656,"Active","adults","action video",NA,"Enumeration",3
"1274",1274,178,"Boot_2007_S3",43,-0.098085383089221,0.306968386124364,0.0942295900797969,-0.0489838193346982,0.109174524641846,"Active","adults","action video",NA,"Mental rotation task (RT)",3
"1275",1275,178,"Boot_2007_S3",43,0,0.306776999671642,0.0941121275275347,0,0.110215587424119,"Active","adults","action video",NA,"Mental rotation task (Accuracy)",3
"1276",1276,178,"Boot_2007_S3",42,-0.0687213500084226,0.310545738769976,0.0964386558681899,-0.0343404088796116,0.112237462557739,"Active","adults","action video",NA,"Multiple object tracking",3
"1277",1277,178,"Boot_2007_S3",40,0.401854304186176,0.321537580234925,0.103386415503331,0.196990081266318,0.129700567930515,"Active","adults","action video",NA,"O-span",3
"1278",1278,178,"Boot_2007_S3",43,-0.304294477687028,0.308614078507792,0.0952426494532134,-0.150416223057283,0.108681753538631,"Active","adults","action video",NA,"Spatial n-back (Accuracy)",3
"1279",1279,178,"Boot_2007_S3",43,0.166881898964398,0.307330687249662,0.0944521513253494,0.0831519832303288,0.113181933226486,"Active","adults","action video",NA,"Spatial n-back (RT)",3
"1280",1280,178,"Boot_2007_S3",40,-0.235231788843662,0.319355255926833,0.101987779488093,-0.116810718995919,0.11739564840031,"Active","adults","action video",NA,"Task switching (RT)",3
"1281",1281,178,"Boot_2007_S3",40,-0.254834436574262,0.31955336467611,0.102114352875823,-0.126395325851356,0.117395648400456,"Active","adults","action video",NA,"Task switching (Accuracy)",3
"1282",1282,178,"Boot_2007_S3",41,-0.166720400352497,0.314826503370551,0.0991157272245273,-0.0830720691548542,0.114478220855753,"Active","adults","action video",NA,"UFOV",3
"1283",1283,178,"Boot_2007_S3",43,0.201816286320119,0.307586427095367,0.0946094101332934,0.100398287329757,0.11399344557264,"Active","adults","action video",NA,"Visual STM task",3
"1284",1284,179,"Cherney_2008_S1",20,0.450140845369415,0.45902103812069,0.210700313437396,0.219577588105989,0.292076032388287,"Non-Active","adults","action video",NA,"Card rotation task",3
"1285",1285,179,"Cherney_2008_S1",20,-0.172321274288025,0.453727214813713,0.205868385462609,-0.0858425933986571,0.258432274476531,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1286",1286,179,"Cherney_2008_S3",20,0.4309859152414,0.458507060418238,0.210228724453374,0.210657290405136,0.290215267747215,"Non-Active","adults","action video",NA,"Card rotation task",3
"1287",1287,179,"Cherney_2008_S3",20,0.50760563276847,0.460693068671043,0.212238103521542,0.24600320575203,0.297972821434267,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1288",1288,180,"Cherney_et_al._2014_S1",20,-0.0957023227254336,0.453094464994084,0.205294594208275,-0.0477964720557437,0.259586208657946,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1289",1289,180,"Cherney_et_al._2014_S2",20,1.00563380284472,0.483006807691271,0.233295576276112,0.449225799429778,0.368839123587178,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1290",1290,181,"Cohen_et_al._2008_S1",53,0.433497537633004,0.279341251175573,0.0780315346083343,0.211829987448421,0.0967303234616583,"Active","adults","action video",NA,"Multiple object tracking",3
"1291",1291,181,"Cohen_et_al._2008_S1",53,-0.54,0.281156133161928,0.079048771214568,-0.260665852290765,0.0887329712831155,"Active","adults","action video",NA,"Attentional blink",3
"1292",1292,181,"Cohen_et_al._2008_S2",42,0.578867923986371,0.317132884126388,0.100573266194321,0.27802287029892,0.13023887238266,"Non-Active","adults","action video",NA,"Multiple object tracking",3
"1293",1293,181,"Cohen_et_al._2008_S2",42,-0.34,0.312771986176027,0.0978263153364969,-0.167595493933869,0.111620720435637,"Non-Active","adults","action video",NA,"Attentional blink",3
"1294",1294,182,"Feng_et_al._2007 (exp2)",20,1.21633802689086,0.496363822362565,0.246377044150376,0.519618593393548,0.409487656770662,"Active","adults","action video",NA,"Mental rotation task",3
"1295",1295,182,"Feng_et_al._2007 (exp2)",20,1.11098591616813,0.489414128617149,0.239526189290083,0.485601115145335,0.388370599893512,"Active","adults","action video",NA,"UFOV",3
"1296",1296,183,"Gagnon_1986",60,0.079024283696017,0.259381944732125,0.0672789932530192,0.0394813345530835,0.0782160101490371,"Non-Active","adults","action video",NA,"Guilford-Zimmerman Spatial Visualization Test",3
"1297",1297,183,"Gagnon_1986",60,0.236883117652673,0.260209815115961,0.0677091478826824,0.117619425744047,0.0805821792903362,"Non-Active","adults","action video",NA,"Guilford-Zimmerman Spatial Visualization Test",3
"1298",1298,184,"Gonzales_2011",25,0.0580219778173274,0.404104089863585,0.163300115444476,0.0289987882417658,0.202863028818612,"Active","adults","action video",NA,"Auditory Temporal order judgement task",3
"1299",1299,184,"Gonzales_2011",25,-0.763956043754584,0.419476320573454,0.175960383521843,-0.356831881157857,0.212485258521824,"Active","adults","action video",NA,"Temporal order judgement task",3
"1300",1300,184,"Gonzales_2011",25,0.0677338073624858,0.404137058928059,0.163326762399022,0.033847498259434,0.203174457682832,"Active","adults","action video",NA,"Visual and Auditory Temporal order judgement task",3
"1301",1301,185,"Green_&_Bavelier_2006a (exp3)",32,0.350924369103153,0.359200950810053,0.129025323062846,0.172822017361913,0.163475841152788,"Active","adults","action video",NA,"Center identification task",3
"1302",1302,185,"Green_&_Bavelier_2006a (exp3)",32,0.438655461928839,0.36080787536502,0.13018232292542,0.214235393263473,0.167784702450909,"Active","adults","action video",NA,"UFOV",3
"1303",1303,186,"Green_&_Bavelier_2006b (exp2)",17,0.987118645040931,0.524413321143378,0.275009331392628,0.442587212840948,0.452697908577605,"Active","adults","action video",NA,"Enumeration (accuracy breakpoint)",3
"1304",1304,187,"Green_&_Bavelier_2007 (exp2)",32,0.828571427708964,0.372068906445323,0.138435271143419,0.382740327439741,0.194098359077603,"Active","adults","action video",NA,"Target orientation",3
"1305",1305,188,"Green_2008 (exp5)",25,0.29010989024938,0.406279415442109,0.165062963411982,0.143552566586132,0.213021740913165,"Active","adults","action video",NA,"Auditory lacalization decision task",3
"1306",1306,188,"Green_2008 (exp5)",25,0.889670329071548,0.424848260459934,0.180496044415832,0.406436551786469,0.265508419915515,"Active","adults","action video",NA,"Motion coherence decision task",3
"1307",1307,189,"Green_et_al._2012 (exp4)",35,0.723053435607112,0.35194614985303,0.123866092396371,0.339990201753239,0.168035792002719,"Active","adults","action video",NA,"Task switching",3
"1308",1308,189,"Green_et_al._2012 (exp4)",35,0.791450382367454,0.354172841573256,0.125438401708075,0.367961515539229,0.172760024390319,"Active","adults","action video",NA,"Task switching (Switching costs)",3
"1309",1309,190,"Hutchinson_et_al._2016_S1",34,0.546771654593056,0.35223636725601,0.124070458417711,0.263708621304927,0.162502523304037,"Active","adults","action video",NA,"Simon task",3
"1310",1310,190,"Hutchinson_et_al._2016_S2",35,0.586259542949122,0.348062521528848,0.12114751889302,0.281293697086789,0.159555218792685,"Non-Active","adults","action video",NA,"Simon task",3
"1311",1311,191,"Kearney_2005",28,0.242718447418363,0.382838409571243,0.146565247843039,0.120475282828626,0.184770220860544,"Non-Active","adults","action video",NA,"SynWin",3
"1312",1312,192,"Li_2010_S1",13,1.22790697568577,0.623775715562537,0.389096143325555,0.523212533054516,0.763021915862289,"Active","adults","action video",NA,"Contrast sensitivity function",3
"1313",1313,192,"Li_2010_S2",23,0.703614457529043,0.435389197350054,0.189563753169124,0.331868754388945,0.270836425935473,"Active","adults","action video",NA,"Critical duration",3
"1314",1314,192,"Li_2010_S3",23,0.510843372453031,0.428911895704867,0.183965414277142,0.247476511943555,0.251600303499462,"Active","adults","action video",NA,"Masking",3
"1315",1315,192,"Li_2010_S4",26,1.103999999971,0.426973352025402,0.182306243339808,0.483262482801879,0.279988714893898,"Active","adults","action video",NA,"Foveal orientation identification task",3
"1316",1316,193,"Li_et_al._2016_S1 (exp3)",12,1.35692307656917,0.664008210268627,0.440906903304146,0.561439151266991,0.938789622024809,"Active","adults","action video",NA,"Visuo-motor control task",3
"1317",1317,193,"Li_et_al._2016_S2 (exp4)",16,1.53163636537139,0.585183167080716,0.342439339034617,0.608007191941393,0.65509479730772,"Active","adults","action video",NA,"Visuo-motor control task",3
"1318",1318,194,"Lucia_2013 (exp2a)",36,0.655111111550677,0.344945951127355,0.118987709199156,0.311281824280481,0.158617390452304,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1319",1319,194,"Lucia_2013 (exp2b)",32,0.916302521475441,0.375489145022826,0.140992098029973,0.416517914283684,0.201630643416323,"Non-Active","adults","action video",NA,"Mental rotation task",3
"1320",1320,195,"Nelson_&_Strachan_2009_S1 (exp1)",20,2.03999999825861,0.566849788394168,0.321318682602513,0.714072838845839,0.629241333460948,"Active","adults","action video",NA,"Location task (RT)",3
"1321",1321,195,"Nelson_&_Strachan_2009_S1 (exp1)",20,-3.89802816892166,0.793469811884642,0.62959434237225,-0.889723728308216,1.21420282121296,"Active","adults","action video",NA,"Location task (Accuracy)",3
"1322",1322,195,"Nelson_&_Strachan_2009_S2 (exp2)",20,2.11661971680094,0.574645422374632,0.330217361456119,0.726846808158467,0.654610630995123,"Active","adults","action video",NA,"Matching figure task (RT)",3
"1323",1323,195,"Nelson_&_Strachan_2009_S2 (exp2)",20,-3.32338028521372,0.716690287308815,0.513644967922792,-0.856812934642446,0.937446850359177,"Active","adults","action video",NA,"Matching figure task (Accuracy)",3
"1324",1324,196,"Novak_&_Tassell_2015",30,0.447567567732758,0.373040651912459,0.139159327979272,0.218382376899781,0.180937978320461,"Active","adults","action video",NA,"Mental rotation task",3
"1325",1325,196,"Novak_&_Tassell_2015",30,-0.0194604325054115,0.36821215433169,0.135580190597584,-0.00972975567104131,0.163140443729644,"Active","adults","action video",NA,"O-span",3
"1326",1326,197,"Oei_&_Patterson_2014",24,0.0482909553512067,0.412578477818872,0.170221000359337,0.0241384422955492,0.212403370685267,"Active","adults","action video",NA,"Flanker task",3
"1327",1327,197,"Oei_&_Patterson_2014",24,0.559999999464163,0.421097785805442,0.177323345210246,0.269629925280731,0.243420033760907,"Active","adults","action video",NA,"Go/No-go task",3
"1328",1328,197,"Oei_&_Patterson_2014",24,-0.202758620681812,0.413649416304264,0.171105839608859,-0.10086231576479,0.207824631509802,"Active","adults","action video",NA,"Task switching",3
"1329",1329,198,"Patton_2014",60,0.108537716289302,0.259473971403849,0.0673267418360856,0.0541891203784931,0.07858824476152,"Non-Active","adults","action video",NA,"Cancellation task",3
"1330",1330,198,"Patton_2014",60,-0.079024283696017,0.259381944732125,0.0672789932530192,-0.0394813345530835,0.0767716028472339,"Non-Active","adults","action video",NA,"Coding",3
"1331",1331,198,"Patton_2014",60,-0.00987025324906661,0.259279708616934,0.0672259673004822,-0.00493506652695501,0.0772897611354423,"Non-Active","adults","action video",NA,"Digit span",3
"1332",1332,198,"Patton_2014",60,0.256623376107953,0.260371233599187,0.0677931792859624,0.127268299483706,0.0809429920952875,"Non-Active","adults","action video",NA,"Letter-number sequencing",3
"1333",1333,198,"Patton_2014",60,0.18758410356296,0.259862747286292,0.0675286474271793,0.0933822118665142,0.0797441200478164,"Non-Active","adults","action video",NA,"Symbol search",3
"1334",1334,199,"Sanchez_2012",60,0.305974025128807,0.260830728248412,0.0680326687985969,0.15122750647855,0.0819081664034177,"Active","adults","action video",NA,"Card folding",3
"1335",1335,199,"Sanchez_2012",60,-0.384935064092986,0.261731245147048,0.0685032446862241,-0.188998752724501,0.076604217839735,"Active","adults","action video",NA,"Paper folding",3
"1336",1336,200,"Schubert_et_al._2015_S1 (exp2)",41,-0.274580646101433,0.31579542764188,0.0997267521195181,-0.136014463694925,0.114327150149329,"Active","adults","action video",NA,"TOVA (parameter W lat; Spatial attentional distribution)",3
"1337",1337,200,"Schubert_et_al._2015_S1 (exp2)",41,0.0686872451200809,0.314355656501632,0.0988194787745721,0.0343233865755975,0.117116733140902,"Active","adults","action video",NA,"TOVA (parameter C; Processing speed)",3
"1338",1338,200,"Schubert_et_al._2015_S1 (exp2)",41,0.431483871651741,0.318039117865781,0.101148880492844,0.210889862794928,0.127383812341581,"Active","adults","action video",NA,"TOVA (parameter K; Short-term storage capacity)",3
"1339",1339,200,"Schubert_et_al._2015_S1 (exp2)",41,0.0392336539672364,0.314290748249421,0.098778674435181,0.0196130535999302,0.116613292601991,"Active","adults","action video",NA,"TOVA (parameter t0; Visual threeshold)",3
"1340",1340,200,"Schubert_et_al._2015_S1 (exp2)",41,0.539354838663638,0.320145648434648,0.102493236211641,0.260375548748312,0.131887151810617,"Active","adults","action video",NA,"TOVA (parameter W vert; Spatial attentional distribution)",3
"1341",1341,200,"Schubert_et_al._2015_S1 (exp2)",41,0.0979904617507475,0.314455365696453,0.0988821770152902,0.0489365292150269,0.117666796619516,"Active","adults","action video",NA,"TOVA (parameter a; Top-down control)",3
"1342",1342,200,"Schubert_et_al._2015_S1 (exp2)",41,0.107837472958404,0.314496732667323,0.0989081948584215,0.0538405298734045,0.117862653817428,"Active","adults","action video",NA,"TOVA (parameter µ; Iconic memory buffet)",3
"1343",1343,200,"Schubert_et_al._2015_S2 (exp2)",42,-0.215849056298286,0.311388258082366,0.0969626472715699,-0.107301429679012,0.111395582981131,"Non-Active","adults","action video",NA,"TOVA (parameter W lat; Spatial attentional distribution)",3
"1344",1344,200,"Schubert_et_al._2015_S2 (exp2)",42,0.215849056298286,0.311388258082366,0.0969626472715699,0.107301429679012,0.117278261664312,"Non-Active","adults","action video",NA,"TOVA (parameter C; Processing speed)",3
"1345",1345,200,"Schubert_et_al._2015_S2 (exp2)",42,0.215849056298286,0.311388258082366,0.0969626472715699,0.107301429679012,0.117278261664312,"Non-Active","adults","action video",NA,"TOVA (parameter K; Short-term storage capacity)",3
"1346",1346,200,"Schubert_et_al._2015_S2 (exp2)",42,-0.313962263933534,0.312431127195567,0.0976132092406926,-0.155081913724263,0.111502540774193,"Non-Active","adults","action video",NA,"TOVA (parameter t0; Visual threeshold)",3
"1347",1347,200,"Schubert_et_al._2015_S2 (exp2)",42,-0.10789101688738,0.31068510512522,0.0965252345466693,-0.0538671854547743,0.111895866427121,"Non-Active","adults","action video",NA,"TOVA (parameter W vert; Spatial attentional distribution)",3
