comp_ID,study_ID,dam_ID,animal_ID,Reference,species,strain,manip_type,manip_direction,nom_manip_val,exp,control,manip_parameter,vitmin_eql,adlib_con,adlib_exp,diet_con,diet_exp,dam_diet_start_dPC,dam_diet_end_dPC,diet_label,age_mating,n_con_dam,n_exp_dam,multi_use_con,dam_housing,temperature,photoperiod,litter_size,litter_size_equalized,crossfostered,sex,housing,bodymass_mean_contr,bodymass_SE_contr,bodymass_mean_exp,bodymass_SE_exp,bm_N_contr,bm_N_exp,bm_dPP,offspring_diet,offspring_con_adlib,offspring_diet_level,offspring_diet_end_dPP,post_diet_adlib,response_age_dPP,authors_behaviour_classification,our_behaviour_classification,response_test,time_trial,measure,unit,high_better,night/day,comparison,exp_mean,exp_se,exp_n,con_mean,con_se,con_n,con_ID,percentage,Data_source,measure_comments,SE_imputed,Comments
comp_547,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Center_zone_time,sec,yes,night,cc_cr,127.7,17,8,124.6,25.2,8,con_207,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_548,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Center_zone_time,sec,yes,night,cc-rc,141,59.2,8,124.6,25.2,8,con_207,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_549,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_time,sec,no,night,cc_rr,3483.3,33,8,3475.4,25.1,8,con_208,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_550,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_time,sec,no,night,cc_cr,3472.3,17,8,3475.4,25.1,8,con_208,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_551,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_time,sec,no,night,cc-rc,3459,59.2,8,3475.4,25.1,8,con_208,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_552,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Center_zone_distance,m,yes,night,cc_rr,9.4,2.4,8,14.1,2.4,8,con_209,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_553,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Center_zone_distance,m,yes,night,cc_cr,13.4,2.4,8,14.1,2.4,8,con_209,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_554,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Center_zone_distance,m,yes,night,cc-rc,7.2,1.7,8,14.1,2.4,8,con_209,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_555,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_distance,m,no,night,cc_rr,72.5,12.3,8,114.5,10.3,8,con_210,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_556,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_distance,m,no,night,cc_cr,74.6,10.8,8,114.5,10.3,8,con_210,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_557,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,Open_Field,60,Border_zone_distance,m,no,night,cc-rc,76.2,16,8,114.5,10.3,8,con_210,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_558,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,Open_Field,60,Total_distance,m,yes,night,cc_rr,82,11,8,128.7,9,8,con_211,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_559,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,Open_Field,60,Total_distance,m,yes,night,cc_cr,88.1,11.2,8,128.7,9,8,con_211,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_560,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,Open_Field,60,Total_distance,m,yes,night,cc-rc,83.5,15.4,8,128.7,9,8,con_211,no,Table 2,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_561,s_58,D_106,A_146,Velasquez et al. (2010),rats,Wistar,protein,-,33%,8%,24%,protein content,NA,yes,yes,Velasquez_isocal_24%_Casein,Velasquez_isocal_8%_Casein,14,52,pre+lact,NA,NA,NA,NA,NA,22,NA,8,yes,no,m,NA,323,3,271,4,NA,NA,NA,control,yes,Cargill_Pillar_Cordoba_Standard_Lab_Chow,30,yes,70,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,C_sal_D_sal_A,37.29,3.18,10,51.06,7.42,10,con_212,no,Fig. 2A,Not sure if S.D. or S.E.M. is given for mass.,no,Only extracted data for 1st session and before injection.
comp_562,s_58,D_107,A_147,Velasquez et al. (2010),rats,Wistar,protein,-,33%,8%,24%,protein content,NA,yes,yes,Velasquez_isocal_24%_Casein,Velasquez_isocal_8%_Casein,14,52,pre+lact,NA,NA,NA,NA,NA,22,NA,8,yes,no,m,NA,323,3,271,4,NA,NA,NA,control,yes,Cargill_Pillar_Cordoba_Standard_Lab_Chow,30,yes,70,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,C_sal_D_sal_C,37.09,2.12,10,48.74,12.72,10,con_213,no,Fig .2C,Not sure if S.D. or S.E.M. is given for mass.,no,Only extracted data for 1st session and before injection.
comp_563,s_58,D_108,A_148,Velasquez et al. (2010),rats,Wistar,protein,-,33%,8%,24%,protein content,NA,yes,yes,Velasquez_isocal_24%_Casein,Velasquez_isocal_8%_Casein,14,52,pre+lact,NA,NA,NA,NA,NA,22,NA,8,yes,no,m,NA,323,3,271,4,NA,NA,NA,control,yes,Cargill_Pillar_Cordoba_Standard_Lab_Chow,30,yes,70,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,C_sal_D_sal_E,36.47,3.2,9,52.47,11.73,10,con_214,no,Fig. 2E,Not sure if S.D. or S.E.M. is given for mass.,no,Only extracted data for 1st session and before injection.
comp_564,s_58,D_109,A_149,Velasquez et al. (2010),rats,Wistar,protein,-,33%,8%,24%,protein content,NA,yes,yes,Velasquez_isocal_24%_Casein,Velasquez_isocal_8%_Casein,14,52,pre+lact,NA,NA,NA,NA,NA,22,NA,8,yes,no,m,NA,323,3,271,4,NA,NA,NA,control,yes,Cargill_Pillar_Cordoba_Standard_Lab_Chow,30,yes,70,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,C_sal_D_sal_G,45.26,2.11,10,52.63,12.63,13,con_215,no,Fig. 2G,Not sure if S.D. or S.E.M. is given for mass.,no,Only extracted data for 1st session and before injection.
comp_565,s_59,D_110,A_150,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,22,44,lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,436,17.3,8,8,426,control,yes,purina_Chow_5001,28,yes,578,EXPLORATION,ANXIETY,Open_Field,6,Latency_emerge,sec,no,day,NN_NR,52.69,NA,5,8.33,NA,5,con_216,no,Fig.. 2,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_566,s_59,D_110,A_150,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,22,44,lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,436,17.3,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ACTIVITY,ACTIVITY,Open_Field,6,Square_crossed,#,yes,day,NN_NR,29.45,NA,5,25.99,NA,5,con_217,no,Fig. 3,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_567,s_59,D_110,A_150,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,22,44,lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,436,17.3,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,NN_NR,2.01,NA,5,0.94,NA,5,con_218,no,Fig. 4,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_568,s_59,D_111,A_151,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,22,pre,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,500,14.5,8,8,426,control,yes,purina_Chow_5001,28,yes,578,EXPLORATION,ANXIETY,Open_Field,6,Latency_emerge,sec,no,day,NN_RN,34.07,NA,5,8.33,NA,5,con_216,no,Fig. 2,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_569,s_59,D_111,A_151,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,22,pre,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,500,14.5,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ACTIVITY,ACTIVITY,Open_Field,6,Square_crossed,#,yes,day,NN_RN,23.03,NA,5,25.99,NA,5,con_217,no,Fig. 3,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_570,s_59,D_111,A_151,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,22,pre,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,500,14.5,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,NN_RN,3.41,NA,5,0.94,NA,5,con_218,no,Fig. 4,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_571,s_59,D_112,A_152,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,44,pre+lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,429,11,8,8,426,control,yes,purina_Chow_5001,28,yes,578,EXPLORATION,ANXIETY,Open_Field,6,Latency_emerge,sec,no,day,NN_RR,256.75,NA,5,8.33,NA,5,con_216,no,Fig. 2,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_572,s_59,D_112,A_152,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,44,pre+lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,429,11,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ACTIVITY,ACTIVITY,Open_Field,6,Square_crossed,#,yes,day,NN_RR,16.12,NA,5,25.99,NA,5,con_217,no,Fig. 3,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_573,s_59,D_112,A_152,Hsueh et al. (1973),rats,McCollum,calorie,-,50%,50%,100%,intake,NA,yes,no,Purina_Chow_5001,Purina_Chow_5001,0,44,pre+lact,136.5,3,3,yes,NA,NA,NA,8,yes,yes,m,NA,514,12.8,429,11,8,8,426,control,yes,purina_Chow_5001,28,yes,578,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,NN_RR,4.2,NA,5,0.94,NA,5,con_218,no,Fig. 4,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Extracted data for 1st trial only for latency to emerge and squares crossed, but defaecation count was only given as the mean over 12 trials. Mass at birth not readable so not extracted."
comp_574,s_60,D_113,A_153,Wolf et al. (1986),rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,NA,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,44,pre+lact,NA,6,8,yes,NA,NA,NA,NA,NA,NA,both,NA,267.67,31.21,204.57,15.65,NA,NA,NA,control,yes,Teklad_isocal_25Casein,21,yes,21,ACTIVITY,ACTIVITY,Open_Field,5,Square_crossed,#,yes,day,25%_6%,175.87,NA,NA,83.17,NA,NA,con_219,no,Fig. 1,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Says ""albino"" as the rat species so looked at previous papers by same PI and found they used Sprague ones. no details on maintenance. Extracted data for 1st trial only."
comp_575,s_60,D_113,A_153,Wolf et al. (1986),rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,NA,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,44,pre+lact,NA,6,8,yes,NA,NA,NA,NA,NA,NA,both,NA,267.67,31.21,204.57,15.65,NA,NA,NA,control,yes,Teklad_isocal_25Casein,21,yes,21,ACTIVITY,EXPLORATION,Open_Field,5,Rearing,#,yes,day,25%_6%,35.04,NA,NA,21.71,NA,NA,con_220,no,Fig. 2,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Says ""albino"" as the rat species so looked at previous papers by same PI and found they used Sprague ones. no details on maintenance. Extracted data for 1st trial only."
comp_576,s_60,D_114,A_154,Wolf et al. (1986),rats,Sprague-Dawley,protein,-,32%,8%,25%,protein content,NA,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_8Casein,-35,44,pre+lact,NA,6,7,yes,NA,NA,NA,NA,NA,NA,both,NA,267.67,31.21,199.86,18.8,NA,NA,NA,control,yes,Teklad_isocal_25Casein,21,yes,21,ACTIVITY,ACTIVITY,Open_Field,5,Square_crossed,#,yes,day,25%_8%,133.81,NA,NA,83.17,NA,NA,con_219,no,Fig. 1,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Says ""albino"" as the rat species so looked at previous papers by same PI and found they used Sprague ones. no details on maintenance. Extracted data for 1st trial only."
comp_577,s_60,D_114,A_154,Wolf et al. (1986),rats,Sprague-Dawley,protein,-,32%,8%,25%,protein content,NA,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_8Casein,-35,44,pre+lact,NA,6,7,yes,NA,NA,NA,NA,NA,NA,both,NA,267.67,31.21,199.86,18.8,NA,NA,NA,control,yes,Teklad_isocal_25Casein,21,yes,21,ACTIVITY,EXPLORATION,Open_Field,5,Rearing,#,yes,day,25%_8%,29.23,NA,NA,21.71,NA,NA,con_220,no,Fig 2,"No S.E.M. or S.D. given, range of sample sizes instead of true sample sizes. ",yes,"Says ""albino"" as the rat species so looked at previous papers by same PI and found they used Sprague ones. no details on maintenance. Extracted data for 1st trial only."
comp_578,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,%,yes,day,W_M7,20.16,3.81,38,10.76,5.08,32,con_221,yes,Fig. 1,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_579,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Time_spent_open_arm,%,yes,day,W_M7,8.63,1.89,38,3.74,1.89,32,con_222,yes,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_580,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Closed_arm_entries,#,no,day,W_M7,5.62,0.64,38,5.82,0.92,32,con_223,no,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_581,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Attempts_enter_open_arms,#,yes,day,W_M7,3.11,0.47,38,3.85,0.61,32,con_224,no,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_582,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Latency_enter_open_arm,sec,no,day,W_M7,97.15,5.72,38,157.14,2.86,32,con_225,no,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_583,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,EXPLORATION,EXPLORATION,EPM,5,Rearing,#,yes,day,W_M7,4.98,0.53,38,3.88,1.06,32,con_226,no,Fig. 3,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_584,s_61,D_115,A_155,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,29,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,444.04,10.2,32,38,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,risk_assessment,ANXIETY,EPM,5,Head_dips,#,no,day,W_M7,8.49,0.93,38,8.26,0.58,32,con_227,no,Fig. 3,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_585,s_61,D_116,A_156,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,36,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,373.92,7.8,32,36,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,%,yes,day,W_M14,27.65,4.45,36,10.76,5.08,32,con_221,yes,Fig. 1,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_586,s_61,D_116,A_156,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,36,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,373.92,7.8,32,36,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Time_spent_open_arm,%,yes,day,W_M14,16.66,8.19,36,3.74,1.89,32,con_222,yes,Fig. 1,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_587,s_61,D_116,A_156,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,36,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,373.92,7.8,32,36,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Closed_arm_entries,#,no,day,W_M14,5.43,0.43,36,5.82,0.92,32,con_223,no,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
comp_588,s_61,D_116,A_156,Francolin-Silva et al. (2006),rats,Wistar,protein,-,38%,6%,16%,protein content,yes,yes,yes,Francolin-Silva_isocal_16protein,Francolin-Silva_isocal_6protein,22,36,lact,NA,NA,NA,yes,single,24,12,8,yes,no,m,NA,476.09,10.8,373.92,7.8,32,36,70,control,yes,Francolin-Silva_Standard_Lab_Chow,21,yes,70,ANXIETY,ANXIETY,EPM,5,Attempts_enter_open_arms,#,yes,day,W_M14,4.53,0.66,36,3.85,0.61,32,con_224,no,Fig. 2,NA,no,"Extracted data for saline group only and not for M28 (dams on a restricted diet from birth to day 28, weaning at day 21)."
